"id","name","subdistrict_id"
"ward6202211001","TUMBANG TILAP","BUKIT SANTUAI"
"ward6202211002","TUMBANG KAMINTING","BUKIT SANTUAI"
"ward6202211003","TANAH HALUAN","BUKIT SANTUAI"
"ward6202211004","TUMBANG PENYAHUAN","BUKIT SANTUAI"
"ward6202211005","TUMBANG SAPIA","BUKIT SANTUAI"
"ward6202211006","TUMBANG GETAS","BUKIT SANTUAI"
"ward6202211007","TUMBANG TURUNG","BUKIT SANTUAI"
"ward6202211008","TUMBANG BATU","BUKIT SANTUAI"
"ward6202211009","LUNUK BAGANTUNG","BUKIT SANTUAI"
"ward6202211010","TUMBANG TAWAN","BUKIT SANTUAI"
"ward6202211011","TUMBANG SALUANG","BUKIT SANTUAI"
"ward6202211012","TEWEI HARA","BUKIT SANTUAI"
"ward6202211013","TUMBANG PAYANG","BUKIT SANTUAI"
"ward6202211014","TUMBANG KANIA","BUKIT SANTUAI"
"ward6202230013","TUMBANG SEPAYANG","ANTANG KALANG"
"ward6202230014","GUNUNG MAKMUR","ANTANG KALANG"
"ward6202230015","SUNGAI HANYA","ANTANG KALANG"
"ward6202230017","MULYA AGUNG","ANTANG KALANG"
"ward6202230018","BHAKTI KARYA","ANTANG KALANG"
"ward6202230019","WARINGIN AGUNG","ANTANG KALANG"
"ward6202230020","TUMBANG KALANG","ANTANG KALANG"
"ward6202230021","TUMBANG MANYA","ANTANG KALANG"
"ward6202230025","KULUK TELAWANG","ANTANG KALANG"
"ward6202230026","SUNGAI PURING","ANTANG KALANG"
"ward6202230027","TUMBANG NGAHAN","ANTANG KALANG"
"ward6202230028","TUMBANG RAMEI","ANTANG KALANG"
"ward6202230029","TUMBANG HEJAN","ANTANG KALANG"
"ward6202230030","BUNTUT NUSA","ANTANG KALANG"
"ward6202230031","TUMBANG GAGU","ANTANG KALANG"
"ward6202231001","TUKANG LANGIT","TELAGA ANTANG"
"ward6202231002","BUANA MUSTIKA","TELAGA ANTANG"
"ward6202231003","TANJUNG HARAPAN","TELAGA ANTANG"
"ward6202231004","TUMBANG SANGAI","TELAGA ANTANG"
"ward6202231005","BERINGIN AGUNG","TELAGA ANTANG"
"ward6202231006","RANTAU KATANG","TELAGA ANTANG"
"ward6202231007","TUMBANG MANGKUP","TELAGA ANTANG"
"ward6202231008","AGUNG MULYA","TELAGA ANTANG"
"ward6202231009","RANTAU TAMPANG","TELAGA ANTANG"
"ward6202231010","LUWUK KUWAN","TELAGA ANTANG"
"ward6202231011","BATU AGUNG","TELAGA ANTANG"
"ward6202231012","TUMBANG BAJANEI","TELAGA ANTANG"
"ward6202231013","TUMBANG BOLOI","TELAGA ANTANG"
"ward6202231014","TRI BUANA","TELAGA ANTANG"
"ward6202231015","BUKIT INDAH","TELAGA ANTANG"
"ward6202231016","TUMBANG PUAN","TELAGA ANTANG"
"ward6202231017","RANTAU SAWANG","TELAGA ANTANG"
"ward6202231018","RANTAU SUANG","TELAGA ANTANG"
"ward6203020001","BATANJUNG","KAPUAS KUALA"
"ward6203020002","CEMARA LABAT","KAPUAS KUALA"
"ward6203020003","PALAMPAI","KAPUAS KUALA"
"ward6203020004","SUNGAI TERAS","KAPUAS KUALA"
"ward6203020005","LUPAK DALAM","KAPUAS KUALA"
"ward6203020006","TAMBAN BARU SELATAN","KAPUAS KUALA"
"ward6203020011","TAMBAN LUPAK","KAPUAS KUALA"
"ward6203020012","SIMPANG BUNGA TANJUNG","KAPUAS KUALA"
"ward6203020013","BARANGGAU","KAPUAS KUALA"
"ward6203020014","LUPAK TIMUR","KAPUAS KUALA"
"ward6203020015","PEMATANG","KAPUAS KUALA"
"ward6203020016","WARGO MULYO","KAPUAS KUALA"
"ward6203020017","SEI BAKUT","KAPUAS KUALA"
"ward6203021001","BANDAR RAYA","TAMBAN CATUR"
"ward6203021002","TAMBAN BARU MEKAR","TAMBAN CATUR"
"ward6203021003","TAMBAN BARU TIMUR","TAMBAN CATUR"
"ward6203021004","TAMBAN BARU TENGAH","TAMBAN CATUR"
"ward6203021005","SIDOREJO","TAMBAN CATUR"
"ward6203021006","WARNA SARI","TAMBAN CATUR"
"ward6203021007","SIDO MULYO","TAMBAN CATUR"
"ward6203021008","BANDAR MEKAR","TAMBAN CATUR"
"ward6203021009","TAMBAN MAKMUR","TAMBAN CATUR"
"ward6203021010","TAMBAN JAYA","TAMBAN CATUR"
"ward6203030001","ANJIR SERAPAT TIMUR","KAPUAS TIMUR"
"ward6203030002","ANJIR SERAPAT TENGAH","KAPUAS TIMUR"
"ward6203030003","ANJIR SERAPAT BARAT","KAPUAS TIMUR"
"ward6203030004","ANJIR SERAPAT BARU","KAPUAS TIMUR"
"ward6203030005","ANJIR MAMBULAU TIMUR","KAPUAS TIMUR"
"ward6203030006","ANJIR MAMBULAU TENGAH","KAPUAS TIMUR"
"ward6203030007","ANJIR MAMBULAU BARAT","KAPUAS TIMUR"
"ward6203040010","MURUNG KERAMAT","SELAT"
"ward6203040011","SELAT HILIR","SELAT"
"ward6203040012","SELAT TENGAH","SELAT"
"ward6203040013","SELAT HULU","SELAT"
"ward6203040014","SELAT DALAM","SELAT"
"ward6203040015","PULAU TELO","SELAT"
"ward6203040016","PANAMAS","SELAT"
"ward6203040017","SELAT BARAT","SELAT"
"ward6203040018","SELAT UTARA","SELAT"
"ward6203040019","PULAU TELO BARU","SELAT"
"ward6203041001","TERUSAN RAYA HULU","BATAGUH"
"ward6203041002","TERUSAN MULYA","BATAGUH"
"ward6203041003","TERUSAN KARYA","BATAGUH"
"ward6203041004","TERUSAN MAKMUR","BATAGUH"
"ward6203041005","TERUSAN RAYA BARAT","BATAGUH"
"ward6203041006","TERUSAN BAGUNTAN RAYA","BATAGUH"
"ward6203041007","TERUSAN RAYA","BATAGUH"
"ward6203041008","BAMBAN RAYA","BATAGUH"
"ward6203041009","SEI JANGKIT","BATAGUH"
"ward6203041010","TAMBAN LUAR","BATAGUH"
"ward6203041011","BANGUN HARJO","BATAGUH"
"ward6203041012","PULAU KUPANG","BATAGUH"
"ward6203041013","SEI LUNUK","BATAGUH"
"ward6203041014","PULAU MAMBULAU","BATAGUH"
"ward6203041015","BUDI MUFAKAT","BATAGUH"
"ward6203070001","PANGKALAN REKAN","BASARANG"
"ward6203070002","BASARANG","BASARANG"
"ward6203070003","MALUEN","BASARANG"
"ward6203070004","BASUNGKAI","BASARANG"
"ward6203070005","LUNUK RAMBA","BASARANG"
"ward6203070006","BATUAH","BASARANG"
"ward6203070007","TAMBUN RAYA","BASARANG"
"ward6203070008","PANGKALAN SARI","BASARANG"
"ward6203070009","BUNGAI JAYA","BASARANG"
"ward6203070010","BASARANG JAYA","BASARANG"
"ward6203070011","PANARUNG","BASARANG"
"ward6203070012","TARUNG MANUAH","BASARANG"
"ward6203070013","BATU NINDAN","BASARANG"
"ward6203070014","NANING","BASARANG"
"ward6203080001","MAMBULAU","KAPUAS HILIR"
"ward6203080002","HAMPATUNG","KAPUAS HILIR"
"ward6203080003","DAHIRANG","KAPUAS HILIR"
"ward6203080004","BARIMBA","KAPUAS HILIR"
"ward6203080005","SEI PASAH","KAPUAS HILIR"
"ward6203080006","BAKUNGIN","KAPUAS HILIR"
"ward6203080007","SEI ASAM","KAPUAS HILIR"
"ward6203080008","SAKA BATUR","KAPUAS HILIR"
"ward6203090001","TELUK PALINGET","PULAU PETAK"
"ward6203090002","SAKALAGUN","PULAU PETAK"
"ward6203090003","NARAHAN","PULAU PETAK"
"ward6203090004","BUNGA MAWAR","PULAU PETAK"
"ward6203090005","PALANGKAI","PULAU PETAK"
"ward6203090006","SEI TATAS","PULAU PETAK"
"ward6203090007","HANDIWUNG","PULAU PETAK"
"ward6203090008","ANJIR PALAMBANG","PULAU PETAK"
"ward6203090009","SEI TATAS HILIR","PULAU PETAK"
"ward6203090010","MAWAR MEKAR","PULAU PETAK"
"ward6203090011","NARAHAN BARU","PULAU PETAK"
"ward6203090012","BANAMA","PULAU PETAK"
"ward6203100001","PALINGKAU BARU","KAPUAS MURUNG"
"ward6203100002","PALINGKAU JAYA","KAPUAS MURUNG"
"ward6203100003","PALINGKAU LAMA","KAPUAS MURUNG"
"ward6203100004","PALINGKAU ASRI","KAPUAS MURUNG"
"ward6203100005","PALINGKAU SEJAHTERA","KAPUAS MURUNG"
"ward6203100006","TAJEPAN","KAPUAS MURUNG"
"ward6203100007","MAMPAI","KAPUAS MURUNG"
"ward6203100008","MUARA DADAHUP","KAPUAS MURUNG"
"ward6203100014","SAKA BINJAI","KAPUAS MURUNG"
"ward6203100024","BUMI RAHAYU","KAPUAS MURUNG"
"ward6203100025","MANGGALA PERMAI","KAPUAS MURUNG"
"ward6203100026","BELAWANG","KAPUAS MURUNG"
"ward6203100027","SUKA REJA","KAPUAS MURUNG"
"ward6203100028","SUKA MUKTI","KAPUAS MURUNG"
"ward6203100029","PALANGKAU LAMA","KAPUAS MURUNG"
"ward6203100030","BINA SEJAHTERA","KAPUAS MURUNG"
"ward6203100031","PALANGKAU BARU","KAPUAS MURUNG"
"ward6203100032","BINA KARYA","KAPUAS MURUNG"
"ward6203100033","BINA MEKAR","KAPUAS MURUNG"
"ward6203100034","RAWA SUBUR","KAPUAS MURUNG"
"ward6203100035","SUMBER MULYA","KAPUAS MURUNG"
"ward6203100036","KARYA BERSAMA","KAPUAS MURUNG"
"ward6203100037","TALEKUNG PUNAI","KAPUAS MURUNG"
"ward6203101001","MENTENG KARYA","DADAHUP"
"ward6203101002","DADAHUP RAYA","DADAHUP"
"ward6203101003","SUMBER ALASKA","DADAHUP"
"ward6203101004","UPT DADAHUP F2","DADAHUP"
"ward6203101005","UPT DADAHUP F5","DADAHUP"
"ward6203101006","DADAHUP","DADAHUP"
"ward6203101007","PETAK BATUAH","DADAHUP"
"ward6203101008","HARAPAN BARU","DADAHUP"
"ward6203101009","BENTUK JAYA","DADAHUP"
"ward6203101010","BINA JAYA","DADAHUP"
"ward6203101011","MANUNTUNG","DADAHUP"
"ward6203101012","SUMBER AGUNG","DADAHUP"
"ward6203101013","TANJUNG HARAPAN","DADAHUP"
"ward6203101014","KAHURIPAN PERMAI","DADAHUP"
"ward6203101015","TAMBAK BAJAI","DADAHUP"
"ward6203110001","SEI KAYU","KAPUAS BARAT"
"ward6203110002","SAKA MANGKAHAI","KAPUAS BARAT"
"ward6203110003","MANDOMAI","KAPUAS BARAT"
"ward6203110004","ANJIR KALAMPAN","KAPUAS BARAT"
"ward6203110005","PANTAI","KAPUAS BARAT"
"ward6203110006","SAKA TAMIANG","KAPUAS BARAT"
"ward6203110007","PENDA KETAPI","KAPUAS BARAT"
"ward6203110008","TELUK HIRI","KAPUAS BARAT"
"ward6203110009","SEI DUSUN","KAPUAS BARAT"
"ward6203110010","BASUTA RAYA","KAPUAS BARAT"
"ward6203110011","SEI PITUNG","KAPUAS BARAT"
"ward6203110012","MAJU BERSAMA","KAPUAS BARAT"
"ward6203150001","MANUSUP","MANTANGAI"
"ward6203150002","LAMUNTI PERMAI","MANTANGAI"
"ward6203150003","HARAPAN JAYA","MANTANGAI"
"ward6203150004","SARI MAKMUR","MANTANGAI"
"ward6203150005","SEI KAPAR","MANTANGAI"
"ward6203150006","TARANTANG","MANTANGAI"
"ward6203150007","LAMUNTI","MANTANGAI"
"ward6203150008","MANYAHI","MANTANGAI"
"ward6203150009","WARGA MULYA","MANTANGAI"
"ward6203150010","SEKATA BANGUN","MANTANGAI"
"ward6203150011","SUKA MAJU","MANTANGAI"
"ward6203150013","PULAU KALADAN","MANTANGAI"
"ward6203150014","SEKATA MAKMUR","MANTANGAI"
"ward6203150015","KALADAN JAYA","MANTANGAI"
"ward6203150016","LAMUNTI BARU","MANTANGAI"
"ward6203150017","SRIWIDADI","MANTANGAI"
"ward6203150018","SUMBER MAKMUR","MANTANGAI"
"ward6203150019","MANTANGAI HILIR","MANTANGAI"
"ward6203150020","RANTAU JAYA","MANTANGAI"
"ward6203150021","SIDOMULYO","MANTANGAI"
"ward6203150022","MANTANGAI TENGAH","MANTANGAI"
"ward6203150023","MANTANGAI HULU","MANTANGAI"
"ward6203150024","KALUMPANG","MANTANGAI"
"ward6203150025","SEI AHAS","MANTANGAI"
"ward6203150026","KATUNJUNG","MANTANGAI"
"ward6203150027","LAHEI MANGKUTUP","MANTANGAI"
"ward6203150028","TUMBANG MUROI","MANTANGAI"
"ward6203150029","DANAU RAWAH","MANTANGAI"
"ward6203150030","KATIMPUN","MANTANGAI"
"ward6203150031","MANUSUP HILIR","MANTANGAI"
"ward6203150032","MUROI RAYA","MANTANGAI"
"ward6203150033","HUMBANG RAYA","MANTANGAI"
"ward6203150034","TABORE","MANTANGAI"
"ward6203150035","SEI GITA","MANTANGAI"
"ward6203150036","BUKIT BATU","MANTANGAI"
"ward6203150037","SEI GAWING","MANTANGAI"
"ward6203150038","TUMBANG MANGKUTUP","MANTANGAI"
"ward6203150039","LAPETAN","MANTANGAI"
"ward6203160001","PETAK PUTI","TIMPAH"
"ward6203160002","ARUK","TIMPAH"
"ward6203160003","LAWANG KAJANG","TIMPAH"
"ward6203160004","TIMPAH","TIMPAH"
"ward6203160005","LUNGKU LAYANG","TIMPAH"
"ward6203160006","DANAU PANTAU","TIMPAH"
"ward6203160007","LAWANG KAMAH","TIMPAH"
"ward6203160008","TUMBANG RANDANG","TIMPAH"
"ward6203160009","BATAPAH","TIMPAH"
"ward6203170001","MASARAN","KAPUAS TENGAH"
"ward6203170002","KAYU BULAN","KAPUAS TENGAH"
"ward6203170003","KOTA BARU","KAPUAS TENGAH"
"ward6203170004","PENDA MUNTEI","KAPUAS TENGAH"
"ward6203170005","TAPEN","KAPUAS TENGAH"
"ward6203170006","PUJON","KAPUAS TENGAH"
"ward6203170007","MARAPIT","KAPUAS TENGAH"
"ward6203170008","MANIS","KAPUAS TENGAH"
"ward6203170009","BAJUH","KAPUAS TENGAH"
"ward6203170011","KARUKUS","KAPUAS TENGAH"
"ward6203170018","BARUNANG","KAPUAS TENGAH"
"ward6203170019","BUHUT JAYA","KAPUAS TENGAH"
"ward6203170020","HURUNG PUKUNG","KAPUAS TENGAH"
"ward6203171001","DANDANG","PASAK TALAWANG"
"ward6203171002","BALAI BANJANG","PASAK TALAWANG"
"ward6203171003","JANGKANG","PASAK TALAWANG"
"ward6203171004","KABURAN","PASAK TALAWANG"
"ward6203171005","SEI RINGIN","PASAK TALAWANG"
"ward6203171006","HURUNG KAMPIN","PASAK TALAWANG"
"ward6203171007","TUMBANG TUKUN","PASAK TALAWANG"
"ward6203171008","TUMBANG DIRING","PASAK TALAWANG"
"ward6203171009","BATU SAMBUNG","PASAK TALAWANG"
"ward6203171010","TUMBANG NUSA","PASAK TALAWANG"
"ward6203180001","SUPANG","KAPUAS HULU"
"ward6203180002","HURUNG TABENGAN","KAPUAS HULU"
"ward6203180003","RAHUNG BUNGAI","KAPUAS HULU"
"ward6203180004","TANGIRANG","KAPUAS HULU"
"ward6203180005","SEI HANYU","KAPUAS HULU"
"ward6203180006","BULAU NGANDUNG","KAPUAS HULU"
"ward6203180007","TUMBANG PURUH","KAPUAS HULU"
"ward6203180008","KATANJUNG","KAPUAS HULU"
"ward6203180009","HURUNG TAMPANG","KAPUAS HULU"
"ward6203180010","BARONANG II","KAPUAS HULU"
"ward6203180013","DIRUNG KORAM","KAPUAS HULU"
"ward6203180018","JAKATAN PARI","KAPUAS HULU"
"ward6203180019","TUMBANG SIRAT","KAPUAS HULU"
"ward6203180020","MAMPAI JAYA","KAPUAS HULU"
"ward6203181001","MASAHA","MANDAU TALAWANG"
"ward6203181002","SEI PINANG","MANDAU TALAWANG"
"ward6203181003","TANJUNG RENDAN","MANDAU TALAWANG"
"ward6203181004","TUMBANG TIHIS","MANDAU TALAWANG"
"ward6203181005","LAWANG TAMANG","MANDAU TALAWANG"
"ward6203181006","KARETAU MANTA`A","MANDAU TALAWANG"
"ward6203181007","TUMBANG MANYARUNG","MANDAU TALAWANG"
"ward6203181008","TUMBANG BOKOI","MANDAU TALAWANG"
"ward6203181009","JAKATAN MASAHA","MANDAU TALAWANG"
"ward6203181010","MASUPA RIA","MANDAU TALAWANG"
"ward6204010003","TABATAN JAYA","JENAMAS"
"ward6204010004","SUKAKARYA","JENAMAS"
"ward6204010005","TAMPULANG","JENAMAS"
"ward6204010006","RANTAU BAHUANG","JENAMAS"
"ward6204010007","RANTAU KUJANG","JENAMAS"
"ward6204010008","RANGGA ILUNG","JENAMAS"
"ward6204010009","TABATAN","JENAMAS"
"ward6204020001","SUNGAI JAYA","DUSUN HILIR"
"ward6204020002","MAHAJANDAU","DUSUN HILIR"
"ward6204020003","MENGKATIP","DUSUN HILIR"
"ward6204020004","KALANIS","DUSUN HILIR"
"ward6204020005","LEHAI","DUSUN HILIR"
"ward6204020006","DAMPARAN","DUSUN HILIR"
"ward6204020007","TELUK TIMBAU","DUSUN HILIR"
"ward6204020008","BATILAP","DUSUN HILIR"
"ward6204020009","BATAMPANG","DUSUN HILIR"
"ward6204020010","MANGKATIR","DUSUN HILIR"
"ward6204030001","SALAT BARU","KARAU KUALA"
"ward6204030002","BANGKUANG","KARAU KUALA"
"ward6204030003","TELUK BETUNG","KARAU KUALA"
"ward6204030004","JANGGI","KARAU KUALA"
"ward6204030005","BABAI","KARAU KUALA"
"ward6204030006","MALITIN","KARAU KUALA"
"ward6204030007","MUARA ARAI","KARAU KUALA"
"ward6204030008","TALIO","KARAU KUALA"
"ward6204030009","TAMPIJAK","KARAU KUALA"
"ward6204030010","BINTANG KURUNG","KARAU KUALA"
"ward6204030011","TELUK SAMPUDAU","KARAU KUALA"
"ward6204040001","MUARA TALANG","DUSUN SELATAN"
"ward6204040002","TELUK TELAGA","DUSUN SELATAN"
"ward6204040003","BARU","DUSUN SELATAN"
"ward6204040004","DANAU SADAR","DUSUN SELATAN"
"ward6204040005","JELAPAT","DUSUN SELATAN"
"ward6204040006","HILIR SPER","DUSUN SELATAN"
"ward6204040007","DANAU GANTING","DUSUN SELATAN"
"ward6204040008","MANGARIS","DUSUN SELATAN"
"ward6204040009","DANGKA","DUSUN SELATAN"
"ward6204040010","TETEI LANAN","DUSUN SELATAN"
"ward6204040011","PAMANGKA","DUSUN SELATAN"
"ward6204040012","SABABILAH","DUSUN SELATAN"
"ward6204040013","PAMAIT","DUSUN SELATAN"
"ward6204040014","BUNTOK KOTA","DUSUN SELATAN"
"ward6204040015","MUARA RIPUNG","DUSUN SELATAN"
"ward6204040016","MABUAN","DUSUN SELATAN"
"ward6204040017","MURUNG PAKEN","DUSUN SELATAN"
"ward6204040018","MADARA","DUSUN SELATAN"
"ward6204040019","KALAHIEN","DUSUN SELATAN"
"ward6204040020","LEMBENG","DUSUN SELATAN"
"ward6204040021","SANGGU","DUSUN SELATAN"
"ward6204040022","TELANG ANDRAU","DUSUN SELATAN"
"ward6204040023","PENDA ASAM","DUSUN SELATAN"
"ward6204040024","PARARAPAK","DUSUN SELATAN"
"ward6204040025","TELUK MAMPUN","DUSUN SELATAN"
"ward6204040026","TANJUNG JAWA","DUSUN SELATAN"
"ward6204040027","DANAU MASURA","DUSUN SELATAN"
"ward6204050001","PENDANG","DUSUN UTARA"
"ward6204050002","MAJUNDRE","DUSUN UTARA"
"ward6204050003","SUNGAI TELANG","DUSUN UTARA"
"ward6204050004","TALEKOI","DUSUN UTARA"
"ward6204050005","BUNDAR","DUSUN UTARA"
"ward6204050006","MARAWAN LAMA","DUSUN UTARA"
"ward6204050007","MARAWAN BARU","DUSUN UTARA"
"ward6204050008","REONG","DUSUN UTARA"
"ward6204050009","MARUGA","DUSUN UTARA"
"ward6204050010","HINGAN","DUSUN UTARA"
"ward6204050011","DANAU BAMBURE","DUSUN UTARA"
"ward6204050012","TAMPARAK","DUSUN UTARA"
"ward6204050013","BANTAI BAMBURE","DUSUN UTARA"
"ward6204050014","RAMPA MEA","DUSUN UTARA"
"ward6204050015","HULU TAMPANG","DUSUN UTARA"
"ward6204050016","PANARUKAN","DUSUN UTARA"
"ward6204050017","TARUSAN","DUSUN UTARA"
"ward6204050018","GUNUNG RANTAU","DUSUN UTARA"
"ward6204050019","TAMPARAK LAYUNG","DUSUN UTARA"
"ward6204060001","BARUANG","GUNUNG BINTANG AWAI"
"ward6204060002","WUNGKUR BARU","GUNUNG BINTANG AWAI"
"ward6204060003","KAYUMBAN","GUNUNG BINTANG AWAI"
"ward6204060004","TABAK KANILAN","GUNUNG BINTANG AWAI"
"ward6204060005","SARIMBUAH","GUNUNG BINTANG AWAI"
"ward6204060006","RUHING RAYA","GUNUNG BINTANG AWAI"
"ward6204060007","MUKA HAJI","GUNUNG BINTANG AWAI"
"ward6204060008","SIRE","GUNUNG BINTANG AWAI"
"ward6204060009","GAGUTUR","GUNUNG BINTANG AWAI"
"ward6204060010","MARGA JAYA","GUNUNG BINTANG AWAI"
"ward6204060011","UGANG SAYU","GUNUNG BINTANG AWAI"
"ward6204060012","BIPAK KALI","GUNUNG BINTANG AWAI"
"ward6204060013","MUARA SINGAN","GUNUNG BINTANG AWAI"
"ward6204060014","PATAS I","GUNUNG BINTANG AWAI"
"ward6204060015","PATAS II","GUNUNG BINTANG AWAI"
"ward6204060016","BINTANG ARA","GUNUNG BINTANG AWAI"
"ward6204060017","MALUNGAI RAYA","GUNUNG BINTANG AWAI"
"ward6204060018","PALU REJO","GUNUNG BINTANG AWAI"
"ward6204060019","WAYUN","GUNUNG BINTANG AWAI"
"ward6204060020","SEI PAKEN","GUNUNG BINTANG AWAI"
"ward6204060021","NGURIT","GUNUNG BINTANG AWAI"
"ward6205010001","PEPAS","MONTALLAT"
"ward6205010002","TUMPUNG LAUNG II","MONTALLAT"
"ward6205010003","TUMPUNG LAUNG I","MONTALLAT"
"ward6205010004","MONTALLAT I","MONTALLAT"
"ward6205010005","MONTALLAT II","MONTALLAT"
"ward6205010006","SIKAN","MONTALLAT"
"ward6205010007","RUBEI","MONTALLAT"
"ward6205010008","RUJI","MONTALLAT"
"ward6205010009","PARING LAHUNG","MONTALLAT"
"ward6205010010","KAMAWEN","MONTALLAT"
"ward6205020001","MALUNGAI","GUNUNG TIMANG"
"ward6205020002","RARAWA","GUNUNG TIMANG"
"ward6205020003","KETAPANG","GUNUNG TIMANG"
"ward6205020004","WALUR","GUNUNG TIMANG"
"ward6205020005","BALITI","GUNUNG TIMANG"
"ward6205020006","MAJANGKAN","GUNUNG TIMANG"
"ward6205020007","KANDUI","GUNUNG TIMANG"
"ward6205020008","PAYANG ARA","GUNUNG TIMANG"
"ward6205020009","JAMAN","GUNUNG TIMANG"
"ward6205020010","PELARI","GUNUNG TIMANG"
"ward6205020011","SANGKURANG","GUNUNG TIMANG"
"ward6205020012","SIWAU","GUNUNG TIMANG"
"ward6205020013","TONGKA","GUNUNG TIMANG"
"ward6205020014","BATU RAYA I","GUNUNG TIMANG"
"ward6205020015","BATURAYA II","GUNUNG TIMANG"
"ward6205020016","TAPEN RAYA","GUNUNG TIMANG"
"ward6205030001","MUARA MEA","GUNUNG PUREI"
"ward6205030002","LAWARANG","GUNUNG PUREI"
"ward6205030003","LAMPEONG II","GUNUNG PUREI"
"ward6205030004","LAMPEONG I","GUNUNG PUREI"
"ward6205030005","BERONG","GUNUNG PUREI"
"ward6205030006","BAOK","GUNUNG PUREI"
"ward6205030007","PAYANG","GUNUNG PUREI"
"ward6205030008","LINON BESI II","GUNUNG PUREI"
"ward6205030009","TANJUNG HARAPAN","GUNUNG PUREI"
"ward6205030010","LINON BESI I","GUNUNG PUREI"
"ward6205030011","TAMBABA","GUNUNG PUREI"
"ward6205040001","LIJU","TEWEH TIMUR"
"ward6205040002","SAMPIRANG I","TEWEH TIMUR"
"ward6205040003","SAMPIRANG II","TEWEH TIMUR"
"ward6205040004","BENANGIN 3","TEWEH TIMUR"
"ward6205040005","BENANGIN 2","TEWEH TIMUR"
"ward6205040006","BENANGIN I","TEWEH TIMUR"
"ward6205040007","BENANGIN 5","TEWEH TIMUR"
"ward6205040008","MUARA WAKAT","TEWEH TIMUR"
"ward6205040012","MAMPUAK I","TEWEH TIMUR"
"ward6205040013","JAMUT","TEWEH TIMUR"
"ward6205040014","SEI LIJU","TEWEH TIMUR"
"ward6205040015","MAMPUAK II","TEWEH TIMUR"
"ward6205050001","LEMO I","TEWEH TENGAH"
"ward6205050010","LEMO II","TEWEH TENGAH"
"ward6205050011","PENDREH","TEWEH TENGAH"
"ward6205050012","LANJAS","TEWEH TENGAH"
"ward6205050013","MELAYU","TEWEH TENGAH"
"ward6205050017","RIMBA SARI","TEWEH TENGAH"
"ward6205050018","SEI RAHAYU I","TEWEH TENGAH"
"ward6205050022","SEI RAHAYU II","TEWEH TENGAH"
"ward6205050023","BERINGIN RAYA","TEWEH TENGAH"
"ward6205050027","DATAI NIRUI","TEWEH TENGAH"
"ward6205051001","JINGAH","TEWEH  BARU"
"ward6205051002","JAMBU","TEWEH  BARU"
"ward6205051003","LIANG NAGA","TEWEH  BARU"
"ward6205051004","SABUH","TEWEH  BARU"
"ward6205051005","HAJAK","TEWEH  BARU"
"ward6205051006","MALAWAKEN","TEWEH  BARU"
"ward6205051007","SIKUI","TEWEH  BARU"
"ward6205051008","PANAEN","TEWEH  BARU"
"ward6205051009","LIANG BUAH","TEWEH  BARU"
"ward6205051010","GANDRING","TEWEH  BARU"
"ward6205052001","TRAHEAN","TEWEH SELATAN"
"ward6205052002","TRINSING","TEWEH SELATAN"
"ward6205052003","BINTANG NINGGI I","TEWEH SELATAN"
"ward6205052004","BINTANG NINGGI II","TEWEH SELATAN"
"ward6205052005","BUTONG","TEWEH SELATAN"
"ward6205052006","BUNTOK BARU","TEWEH SELATAN"
"ward6205052007","BUKIT SAWIT","TEWEH SELATAN"
"ward6205052008","TAWAN JAYA","TEWEH SELATAN"
"ward6205052009","PANDRAN RAYA","TEWEH SELATAN"
"ward6205052010","PANDRAN PERMAI","TEWEH SELATAN"
"ward6205060010","MUKUT","LAHEI"
"ward6205060011","IPU","LAHEI"
"ward6205060012","LAHEI II","LAHEI"
"ward6205060013","LAHEI I","LAHEI"
"ward6205060014","JUJU BARU","LAHEI"
"ward6205060015","MUARA BAKAH","LAHEI"
"ward6205060018","MUARA INU","LAHEI"
"ward6205060019","BENGAHON","LAHEI"
"ward6205060020","RAHADEN","LAHEI"
"ward6205060021","MUARA PARI","LAHEI"
"ward6205060022","KARENDAN","LAHEI"
"ward6205060023","HARAGANDANG","LAHEI"
"ward6205060026","HURUNG ENEP","LAHEI"
"ward6205061001","NIHAN HILIR","LAHEI BARAT"
"ward6205061002","NIHAN HULU","LAHEI BARAT"
"ward6205061003","LUWE HILIR","LAHEI BARAT"
"ward6205061004","LUWE HULU","LAHEI BARAT"
"ward6205061005","JANGKANG BARU","LAHEI BARAT"
"ward6205061006","JANGKANG LAMA","LAHEI BARAT"
"ward6205061007","PAPAR PUJUNG","LAHEI BARAT"
"ward6205061008","TELUK MALEWAI","LAHEI BARAT"
"ward6205061009","BENAO HILIR","LAHEI BARAT"
"ward6205061010","BENAO HULU","LAHEI BARAT"
"ward6205061011","KARAMUAN","LAHEI BARAT"
"ward6206010001","KUALA JELAI","JELAI"
"ward6206010002","SUNGAI BARU","JELAI"
"ward6206010003","SUNGAI BUNDUNG","JELAI"
"ward6206010004","SUNGAI RAJA","JELAI"
"ward6206010006","PULAU NIBUNG","JELAI"
"ward6206011001","SUNGAI DAMAR","PANTAI LUNCI"
"ward6206011002","SUNGAI TABUK","PANTAI LUNCI"
"ward6206011003","SUNGAI CABANG BARAT","PANTAI LUNCI"
"ward6206011004","SUNGAI PASIR","PANTAI LUNCI"
"ward6206020001","MENDAWAI","SUKAMARA"
"ward6206020002","NATAI SEDAWAK","SUKAMARA"
"ward6206020003","PUDU","SUKAMARA"
